ID,date,time,employee_ID_fk,Location_ID_fk,account_number_fk,package_serial_fk
1369,42581,0.4909722222,286,TDNPPMA9X6VP,642,I1M919
1370,41735,0.5847222222,602,TOWH0BJPP5TJ,322,R62GDF
1371,41735,0.8027777778,635,VPDPXLJ5LSGL,322,R62GDF
1372,41735,0.9173611111,690,HHJDP1PLS8J4,322,R62GDF
1373,41736,0.1055555556,254,VSP34GPJMCPP,322,R62GDF
1374,41736,0.2395833333,925,TDLKMMP4JNPP,322,R62GDF
1375,41801,0.2944444444,380,TOKCAMPUNRRP,471,LUXEXL
1376,41801,0.4534722222,327,VN0HKB7N2NXP,471,LUXEXL
1377,41801,0.6895833333,613,TDM4ATPJPLXB,471,LUXEXL
1378,41490,0.04583333333,980,TO9SPM2S11BW,455,H5Z95B
1379,41490,0.2465277778,270,VM5PP84LKK13,455,H5Z95B
1380,41490,0.3715277778,411,TD68PYV9T5PG,455,H5Z95B
1381,42328,0.8923611111,948,TOTP5PCAM8PP,645,LKUKRA
1382,42329,0.1090277778,862,V5CF2MGVKDNJ,645,LKUKRA
1383,42329,0.3527777778,743,HMZRPPPM0L2V,645,LKUKRA
1384,42329,0.6222222222,814,VLPZLPRGK3MN,645,LKUKRA
1385,42329,0.8409722222,734,TDPCJHELPPKP,645,LKUKRA
1386,42508,0.4875,552,TOXMSC5LYK4N,403,HJ63QF
1387,42508,0.65,640,H4CVPKRA08PL,403,HJ63QF
1388,42508,0.7888888889,1039,VTKXCPP4F7DP,403,HJ63QF
1389,42508,0.9388888889,933,TDTWFJP6PPCP,403,HJ63QF
1390,42529,0.7256944444,792,TOP8KZRBS7PN,375,GCM84C
1391,42529,0.8861111111,943,VPFJAUBERVPK,375,GCM84C
1392,42530,0.05347222222,625,TDWN7EUNKBRM,375,GCM84C
1393,41352,0.04513888889,271,TORSPSJKHJM1,26,19IPL0
1394,41352,0.28125,801,VGVKND1U6SZ2,26,19IPL0
1395,41352,0.5048611111,605,H73F6S47KP4F,26,19IPL0
1396,41352,0.7652777778,465,VWCYRLWMPVPM,26,19IPL0
1397,41352,0.9451388889,914,TDCLKZJPK9PP,26,19IPL0
1398,42916,0.9375,627,TOPPPPP5S7X2,659,2RD0P0
1399,42917,0.1409722222,884,VPTG87KPPCJ1,659,2RD0P0
1400,42917,0.2576388889,1181,TDVMPW6B4NPT,659,2RD0P0
1401,41817,0.3138888889,1165,TOZU5M3AM0PN,553,G4QZ55
1402,41817,0.4583333333,391,VFZ8MXW5Y4T2,553,G4QZ55
1403,41817,0.625,835,H6MPN6EP9BHE,553,G4QZ55
1404,41817,0.7597222222,1021,VGF9NN3HWU38,553,G4QZ55
1405,41817,0.9833333333,445,TD5GGJP9TBEA,553,G4QZ55
1406,42453,0.1798611111,985,TO0VSYP1JSJ7,281,GH9JON
1407,42453,0.3138888889,1141,VLLKNFPSPEPB,281,GH9JON
1408,42453,0.5770833333,1187,TD6EPXR8RUUK,281,GH9JON
1409,42455,0.9361111111,890,TOPFDPPSPUT9,568,7WWL9T
1410,42456,0.08125,573,HP8PPJ12T3PK,568,7WWL9T
1411,42456,0.2486111111,1159,V82PNV5N3C9P,568,7WWL9T
1412,42456,0.4854166667,376,TDDCABKUK2CL,568,7WWL9T
1413,41809,0.6708333333,1106,TO9SPM2S11BW,362,XLGPEB
1414,41809,0.8854166667,1186,V9B9JGW8JJ6K,362,XLGPEB
1415,41810,0.1625,204,TDAPCPPKBPE0,362,XLGPEB
1416,42398,0.8895833333,1116,TOZEAPSNP22L,310,1YY5YL
1417,42399,0.1458333333,919,VKE2PFDS1PN1,310,1YY5YL
1418,42399,0.3534722222,789,TDS38PP6PL20,310,1YY5YL
1419,42973,0.6881944444,926,TOPCFDDELKFZ,19,16AZAK
1420,42973,0.9048611111,1117,VGXPDDJLB4VL,19,16AZAK
1421,42974,0.1194444444,480,HNCMH9R8YX7H,19,16AZAK
1422,42974,0.3479166667,1019,V568ET7MEMVF,19,16AZAK
1423,42974,0.5569444444,674,TDR17S5U9PPT,19,16AZAK
1424,41823,0.1548611111,778,TOWEG1JPM9WC,666,86EI71
1425,41823,0.2652777778,782,HPGELX1VNEP9,666,86EI71
1426,41823,0.3805555556,410,VHJEEBK2DJJ1,666,86EI71
1427,41823,0.6118055556,566,TDLPPSMJA0JC,666,86EI71
1428,42469,0.90625,1076,TO8TM4PN89RP,660,16DLVX
1429,42470,0.09097222222,340,VCYMUE2PFWNA,660,16DLVX
1430,42470,0.2645833333,486,TDNPRYDPULPL,660,16DLVX
1431,41983,0.7375,875,TODWKCP96K39,376,KCZH95
1432,41983,0.8895833333,579,VEP4PYPP2403,376,KCZH95
1433,41984,0.1083333333,702,HC6L0W1PP8P7,376,KCZH95
1434,41984,0.2847222222,757,VTSZMEADV6P9,376,KCZH95
1435,41984,0.4,704,TDRPPY86VHZY,376,KCZH95
1436,41881,0.2701388889,208,TOJPJXHHHJ7P,431,TRA1R6
1437,41881,0.4673611111,231,HPP5PPDXVF1N,431,TRA1R6
1438,41881,0.6479166667,920,VMPAJKLPRYLG,431,TRA1R6
1439,41881,0.8965277778,709,TDPY7SAET8S2,431,TRA1R6
1440,42389,0.4604166667,513,TOXPNSF9NJY8,535,EU25SW
1441,42389,0.7048611111,431,V70XEALDPPJP,535,EU25SW
1442,42389,0.9118055556,964,HC2FKP8KAGPD,535,EU25SW
1443,42390,0.02847222222,922,VLUHRNKABJNP,535,EU25SW
1444,42390,0.1875,959,TDTWFJP6PPCP,535,EU25SW
1445,43187,0.05069444444,507,TOS1PNCUXPXV,180,S7WVYL
1446,43187,0.33125,709,VYPV269H7PPP,180,S7WVYL
1447,43187,0.5333333333,413,TD6KG81VY3PV,180,S7WVYL
1448,42112,0.2222222222,417,TOPNPNPJ6PH7,388,47RP65
1449,42112,0.3701388889,396,HPET3ASJHY7V,388,47RP65
1450,42112,0.5159722222,596,V0J9PR8RJKPY,388,47RP65
1451,42112,0.6951388889,368,TD5VHM1CEPTP,388,47RP65
1452,43386,0.7236111111,837,TOP14PEBZPRP,548,HAZESN
1453,43386,0.9638888889,274,VRPNA5SR9BPK,548,HAZESN
1454,43387,0.1951388889,570,HHA43WGCZT6R,548,HAZESN
1455,43387,0.3013888889,388,VMPPL4PRHLPH,548,HAZESN
1456,43387,0.5152777778,688,TDR17S5U9PPT,548,HAZESN
1457,41508,0.1902777778,320,TOJPUZPTE9RA,341,3SKJH5
1458,41508,0.3604166667,719,HMZRPPPM0L2V,341,3SKJH5
1459,41508,0.5576388889,651,VHPLPWCA2NUZ,341,3SKJH5
1460,41508,0.8055555556,670,TD7TPP7PT19V,341,3SKJH5
1461,41570,0.18125,1069,TOJPJXHHHJ7P,87,4K0IPE
1462,41570,0.4027777778,976,HHWMCNP4VT5P,87,4K0IPE
1463,41570,0.6576388889,1013,VNA288RF01MH,87,4K0IPE
1464,41570,0.7715277778,927,TDUBPYPURS5N,87,4K0IPE
1465,42014,0.4736111111,574,TOK8PPMPTMPB,380,NEG7XA
1466,42014,0.5847222222,1076,HC5TEZLPPBPL,380,NEG7XA
1467,42014,0.8277777778,524,VJPMDA0J5A10,380,NEG7XA
1468,42015,0.02777777778,873,TDPJ2NANBP2P,380,NEG7XA
1469,41631,0.7041666667,539,TO5YTFTH3RHU,26,6UUTKW
1470,41631,0.9375,399,V7RVPA60PPRP,26,6UUTKW
1471,41632,0.1763888889,534,TDAP75MPR1JB,26,6UUTKW
1472,42376,0.7715277778,554,TO0UYRPJ1ZLS,67,4IC7H2
1473,42377,0.009027777778,429,VHV4JKWGGP3P,67,4IC7H2
1474,42377,0.1284722222,423,H4CVPKRA08PL,67,4IC7H2
1475,42377,0.3902777778,280,V5N3WP048PG7,67,4IC7H2
1476,42377,0.6111111111,814,TD9KPPPB3NKB,67,4IC7H2
1477,42455,0.06458333333,244,TOJ0EPPK9GVL,176,7Q566M
1478,42455,0.2972222222,742,HTME4PTPYFFP,176,7Q566M
1479,42455,0.4368055556,730,VKMENPP4SLNP,176,7Q566M
1480,42455,0.6958333333,578,TDLRYZRZXGVZ,176,7Q566M
1481,42868,0.3152777778,241,TOTJF5L4FZ9L,509,5W7AXV
1482,42868,0.5770833333,1152,V29P5DDN5PYP,509,5W7AXV
1483,42868,0.6666666667,487,TDXALKLWBSPX,509,5W7AXV
1484,43344,0.4930555556,1176,TOYF3P0RRTV3,482,A8ZHWN
1485,43344,0.6145833333,980,VEJB1NTPE1VB,482,A8ZHWN
1486,43344,0.7277777778,627,HMUVLLUECLGY,482,A8ZHWN
1487,43344,0.8986111111,852,VCK6MPFJJT4T,482,A8ZHWN
1488,43345,0.06111111111,492,TD8GM1PNLDPH,482,A8ZHWN
1489,41576,0.8847222222,715,TOPVBSSGZ1FR,590,0NVGKC
1490,41577,0.1270833333,998,VM5TWDCDJ9UY,590,0NVGKC
1491,41577,0.2791666667,620,H6PTJXUPPKP9,590,0NVGKC
1492,41577,0.4215277778,750,VPXNCZ5ZMAFY,590,0NVGKC
1493,41577,0.6138888889,933,TDLKG8SVCTB1,590,0NVGKC
1494,43245,0.5090277778,408,TOPJ274S3PVA,151,XE0WAA
1495,43245,0.7784722222,750,VRGP92YPCYBK,151,XE0WAA
1496,43245,0.95,278,HPPP6LNLFPCP,151,XE0WAA
1497,43246,0.1013888889,360,V1KPSPGMCPPG,151,XE0WAA
1498,43246,0.2743055556,909,TD6UYWE4M0M3,151,XE0WAA
1499,42617,0.6361111111,285,TOPYG77CVPKR,333,GIA9VI
1500,42617,0.8125,903,HSW5PBJX0G3P,333,GIA9VI
1501,42618,0.01388888889,529,VPPPKNJP4P0D,333,GIA9VI
1502,42618,0.1513888889,432,TDPFUBBPNAX1,333,GIA9VI
1503,41655,0.9,707,TORXEPH9PBPP,60,IRBS53
1504,41656,0.1555555556,386,HU1FLR6PU5PF,60,IRBS53
1505,41656,0.3784722222,879,VC3CCNLL3EP7,60,IRBS53
1506,41656,0.5680555556,1164,TDG49XPLJGMJ,60,IRBS53
1507,42887,0.7527777778,1067,TO6LPJPTMJHJ,152,OWE92K
1508,42887,0.9479166667,640,HBCMRXLJW9R1,152,OWE92K
1509,42888,0.07152777778,1133,VPPPLHDKPVLC,152,OWE92K
1510,42888,0.1715277778,847,TDAMGZTPFU5P,152,OWE92K
1511,42690,0.8347222222,716,TOKEJU5FPUJB,450,437VD9
1512,42691,0.07847222222,661,HRSYMDW57FPP,450,437VD9
1513,42691,0.2770833333,685,VM78732ZJRPL,450,437VD9
1514,42691,0.5090277778,1112,TDC2PSNJ0F09,450,437VD9
1515,41528,0.6569444444,876,TOMSB7FHP0KK,117,B60T3D
1516,41528,0.8041666667,797,HBP5KZJPM7CP,117,B60T3D
1517,41529,0.07083333333,999,VNPVKKG0AFVD,117,B60T3D
1518,41529,0.2354166667,620,TDMPMZ84MKPP,117,B60T3D
1519,41689,0.6701388889,729,TOP7SPMWPDVR,652,UVZY8G
1520,41689,0.8333333333,792,VJTVA1P8P5F8,652,UVZY8G
1521,41690,0.003472222222,244,TD2PCN0PUPAW,652,UVZY8G
1522,43445,0.4666666667,727,TOPP7VHKJ37G,10,0FC43M
1523,43445,0.6506944444,212,VH5DKRCLPKK1,10,0FC43M
1524,43445,0.8208333333,478,HHJHMJR6VPS0,10,0FC43M
1525,43446,0.03055555556,288,VPTG87KPPCJ1,10,0FC43M
1526,43446,0.2784722222,698,TDXPN9PJPXPV,10,0FC43M
1527,41897,0.4631944444,818,TODVPXCEN3XF,45,A7CFQQ
1528,41897,0.6472222222,487,VPJMPPPNJE8M,45,A7CFQQ
1529,41897,0.8847222222,841,TD0U2U1JABJP,45,A7CFQQ
1530,41618,0.5770833333,707,TONHU8JTPEJG,608,MJXBFJ
1531,41618,0.8020833333,1016,H3PLZPJPPN3M,608,MJXBFJ
1532,41618,0.9347222222,273,VEKMPPMLDBB7,608,MJXBFJ
1533,41619,0.1472222222,934,TDJJPBGS1J18,608,MJXBFJ
1534,42474,0.1708333333,217,TOPPL5MZ2X96,253,T7EY2V
1535,42474,0.4298611111,426,VPZNLWD1UPPR,253,T7EY2V
1536,42474,0.6125,1086,TDPZ8K55PA92,253,T7EY2V
1537,42222,0.8055555556,1048,TOSMMB9PPLEN,190,H4O2FE
1538,42222,0.9479166667,764,VAPPYVFNYMFK,190,H4O2FE
1539,42223,0.1930555556,890,H7P5BJ09JENP,190,H4O2FE
1540,42223,0.3708333333,945,V1Z1W2VKPB56,190,H4O2FE
1541,42223,0.5833333333,932,TDHC1BPVZPDD,190,H4O2FE
1542,42189,0.60625,265,TOK0NDM4C9XF,418,AB1AKN
1543,42189,0.7423611111,743,VTUCERYLMFD2,418,AB1AKN
1544,42189,0.8791666667,919,HP0KLMV5YV36,418,AB1AKN
1545,42190,0.03125,782,VKNKPVTX9KPP,418,AB1AKN
1546,42190,0.1888888889,1164,TDXPN9PJPXPV,418,AB1AKN
1547,42692,0.6909722222,576,TOMKX5P8FLPV,298,AWCEL6
1548,42692,0.9472222222,1071,HAFMEPYXKPPV,298,AWCEL6
1549,42693,0.06111111111,807,VLPP5F42PLFP,298,AWCEL6
1550,42693,0.2347222222,848,TD9GVEGWPJVS,298,AWCEL6
1551,42379,0.7819444444,1175,TOY07JLLLNDK,8,1RLGG5
1552,42379,0.9055555556,454,VBHELADKM9PP,8,1RLGG5
1553,42380,0.07569444444,582,H29ZDBAH253E,8,1RLGG5
1554,42380,0.1743055556,829,VNKC1ZJTNNYL,8,1RLGG5
1555,42380,0.4423611111,1200,TDKVJ8MHTPLP,8,1RLGG5
1556,42434,0.8388888889,470,TOCPRPBYNK8P,468,AP7829
1557,42435,0.03125,346,VJP6LV4LEMG1,468,AP7829
1558,42435,0.1555555556,376,HT0PPDPTPBVP,468,AP7829
1559,42435,0.4055555556,426,VKRHY557NPGJ,468,AP7829
1560,42435,0.5534722222,1110,TDXKG0DPYRGV,468,AP7829
1561,41938,0.5236111111,487,TOTJTP7HMKKX,620,BAXJJB
1562,41938,0.75,898,VPPNENHPSPBM,620,BAXJJB
1563,41938,0.975,564,TDRLBP37T69N,620,BAXJJB
1564,42093,0.9513888889,202,TOPSPPCPDZUM,1,XNROFH
1565,42094,0.2034722222,366,VXHJUCJXDLPP,1,XNROFH
1566,42094,0.4166666667,1148,H5LWBCYKJLDM,1,XNROFH
1567,42094,0.5638888889,407,VGNPXXF58V6P,1,XNROFH
1568,42094,0.8166666667,911,TD9NGPPP44AW,1,XNROFH
1569,42072,0.1854166667,285,TONKD7P0LPXJ,640,Q85QZ8
1570,42072,0.2993055556,388,VFPE48HAFZ5P,640,Q85QZ8
1571,42072,0.5527777778,516,TD8VFM54L7PD,640,Q85QZ8
1572,41887,0.9013888889,970,TOHLP7BWPX3P,418,VXY7VJ
1573,41888,0.04375,1121,HN6PPGDVMK3M,418,VXY7VJ
1574,41888,0.21875,778,VCK9Y7M1EP7N,418,VXY7VJ
1575,41888,0.4034722222,641,TD6ZPERN2T0U,418,VXY7VJ
1576,41599,0.5458333333,479,TO520FXRLWR6,547,04CU96
1577,41599,0.7222222222,879,VEJZYLEB9APD,547,04CU96
1578,41599,0.8972222222,542,HA6KPBDSW0NB,547,04CU96
1579,41600,0.05902777778,1049,VUNLMPXL6YP9,547,04CU96
1580,41600,0.2423611111,992,TDMCWP7KP8VS,547,04CU96
1581,41766,0.125,700,TOPPK1PJPJD9,107,159273
1582,41766,0.3097222222,432,HPMZNXFPHVLT,107,159273
1583,41766,0.4375,566,VCPPGPRUP7JL,107,159273
1584,41766,0.68125,965,TD7ZFPWRL64D,107,159273
1585,43424,0.02430555556,694,TO7J84CZ1MP8,168,V8VDI7
1586,43424,0.2430555556,311,VR74VNWZZKNR,168,V8VDI7
1587,43424,0.3548611111,389,HLP1PLULWGCH,168,V8VDI7
1588,43424,0.5472222222,472,VPPL1FKNPTDN,168,V8VDI7
1589,43424,0.7930555556,375,TDEAKNAPSPAV,168,V8VDI7
1590,42922,0.4888888889,314,TO28PFPM9E7B,151,ECNVVX
1591,42922,0.6041666667,736,VBKPXP1NRMDK,151,ECNVVX
1592,42922,0.7194444444,694,HPPHEZPZN66D,151,ECNVVX
1593,42922,0.9736111111,791,VPNMWPPMPCV9,151,ECNVVX
1594,42923,0.1631944444,273,TDPMCPP0XEP6,151,ECNVVX
1595,43155,0.15625,518,TO4GP86PSPFY,518,8S7RBM
1596,43155,0.3097222222,652,VUPATAPGPDPB,518,8S7RBM
1597,43155,0.5659722222,1186,HU1FLR6PU5PF,518,8S7RBM
1598,43155,0.8159722222,676,VGTPPDL0PBP2,518,8S7RBM
1599,43156,0.02569444444,255,TDPMJNUPCPPJ,518,8S7RBM
1600,42178,0.002083333333,569,TO7PTBP6HYPU,540,CL3GA2
1601,42178,0.1493055556,966,VBHELADKM9PP,540,CL3GA2
1602,42178,0.3069444444,1170,TDNHMSPVGPP0,540,CL3GA2
1603,41635,0.5444444444,772,TOVAEPBZ4PNP,98,ZQK24S
1604,41635,0.8097222222,587,VKE2PFDS1PN1,98,ZQK24S
1605,41635,0.9215277778,1089,TDCPDXG4D4EA,98,ZQK24S
1606,41755,0.81875,765,TOJN6LMPPPN1,607,SRQGCZ
1607,41756,0.04652777778,612,HEWAPULP7AKL,607,SRQGCZ
1608,41756,0.1694444444,905,VXC5GUMWLDPC,607,SRQGCZ
1609,41756,0.4569444444,476,TD7TPP7PT19V,607,SRQGCZ
1610,41825,0.5875,785,TO119P5D5PUT,586,D6E5SZ
1611,41825,0.8597222222,1174,H6PTJXUPPKP9,586,D6E5SZ
1612,41826,0.09652777778,1201,VZPYK67PPPUP,586,D6E5SZ
1613,41826,0.2756944444,958,TDKLSP87BPPE,586,D6E5SZ
1614,43410,0.02638888889,585,TONHU8JTPEJG,186,BAFASP
1615,43410,0.26875,933,VZBU7KPHP5NP,186,BAFASP
1616,43410,0.3784722222,422,H4C4GSEBMPPA,186,BAFASP
1617,43410,0.6340277778,890,VXHJUCJXDLPP,186,BAFASP
1618,43410,0.7527777778,396,TDFHPPMLYH2D,186,BAFASP
1619,43369,0.3645833333,1011,TO6S691RP4KK,59,WD7A2E
1620,43369,0.5833333333,260,VLLR08PMARUV,59,WD7A2E
1621,43369,0.7833333333,901,TDJNVTZNP28C,59,WD7A2E
1622,42076,0.6576388889,778,TOEMBPSPMD8Y,336,WSJ0G2
1623,42076,0.8263888889,858,V7RVPA60PPRP,336,WSJ0G2
1624,42076,0.9881944444,703,TDP9PYZFM33R,336,WSJ0G2
1625,42283,0.1708333333,781,TOCRPNP4CRLY,655,LS92LZ
1626,42283,0.3708333333,209,HJ4PJ4PPCXMY,655,LS92LZ
1627,42283,0.5229166667,628,V4L9L385PYKZ,655,LS92LZ
1628,42283,0.7902777778,1120,TD1KPPH9K6HE,655,LS92LZ
1629,41374,0.9152777778,508,TO0CM1GB5MYS,504,QTM846
1630,41375,0.1138888889,637,HSDFC54EP0PB,504,QTM846
1631,41375,0.3277777778,859,VS68DP10RPP0,504,QTM846
1632,41375,0.4354166667,940,TDSKJ7PXMKV3,504,QTM846
1633,42812,0.2694444444,625,TOPP53NLYPK8,7,XEQ6Y2
1634,42812,0.4131944444,204,VMP1JFPPPKLR,7,XEQ6Y2
1635,42812,0.6138888889,1167,H5SKWPMNNH3V,7,XEQ6Y2
1636,42812,0.7451388889,218,VPPL1FKNPTDN,7,XEQ6Y2
1637,42812,0.9083333333,413,TDX05C7P6PAM,7,XEQ6Y2
1638,42683,0.94375,1173,TOP0ED3WPP2U,577,MA8OQD
1639,42684,0.1527777778,870,VEP39BYGMPTC,577,MA8OQD
1640,42684,0.2888888889,926,TDWPPCCEPSXP,577,MA8OQD
1641,41510,0.9104166667,597,TOACLZLSH8GP,253,EUNMA9
1642,41511,0.06527777778,861,VTWSZZ1CCYYL,253,EUNMA9
1643,41511,0.2583333333,620,TD5X3TACPP85,253,EUNMA9
1644,42559,0.01805555556,272,TOMM1B1GPPZG,389,GX5SFG
1645,42559,0.2604166667,400,HCR5P1PCNFCH,389,GX5SFG
1646,42559,0.375,951,V8UPFMCPZG9P,389,GX5SFG
1647,42559,0.5569444444,1135,TDCLKZJPK9PP,389,GX5SFG
1648,42707,0.3194444444,980,TOK2NPMLPBPG,567,8I63TP
1649,42707,0.5090277778,1018,HVEPB16PPJP9,567,8I63TP
1650,42707,0.7701388889,514,VHH6G19NLU1Y,567,8I63TP
1651,42707,0.8958333333,974,TDMPMMJLM4DK,567,8I63TP
1652,41305,0.3694444444,255,TOVAEPBZ4PNP,594,XPFZYI
1653,41305,0.6076388889,525,V45VMK5PLPKP,594,XPFZYI
1654,41305,0.7673611111,937,TDDRCPCSKJ8P,594,XPFZYI
1655,42655,0.2611111111,586,TOPP3N32BMK1,23,PO4ITZ
1656,42655,0.3930555556,1021,HX0R9ZPXGDFU,23,PO4ITZ
1657,42655,0.5076388889,591,V19W2XPPJJHN,23,PO4ITZ
1658,42655,0.6493055556,1143,TD5APP65Y7AH,23,PO4ITZ
1659,42033,0.9,941,TOCUY5K1PGPP,658,0KAA3Y
1660,42034,0.05208333333,214,VRKFJPE5RKR4,658,0KAA3Y
1661,42034,0.2,978,HPS1ML7PP2X1,658,0KAA3Y
1662,42034,0.3423611111,276,VMPP7VWPDV73,658,0KAA3Y
1663,42034,0.4694444444,626,TDTVELC336WX,658,0KAA3Y
1664,42780,0.9305555556,846,TOPSPPCPDZUM,473,TKGM1S
1665,42781,0.1847222222,549,VJKNTG2HFK5P,473,TKGM1S
1666,42781,0.3597222222,269,HGC1PRRB0MST,473,TKGM1S
1667,42781,0.6208333333,1050,VPPT860SPJJ2,473,TKGM1S
1668,42781,0.7881944444,703,TDGAWDLZSEXE,473,TKGM1S
1669,41611,0.5631944444,704,TO97YYK0PNL8,439,C68GI5
1670,41611,0.6902777778,1040,V8P3PP61JK54,439,C68GI5
1671,41611,0.8354166667,537,HMZRPPPM0L2V,439,C68GI5
1672,41612,0.06180555556,344,VMPZJRVCYD7Z,439,C68GI5
1673,41612,0.24375,859,TD9GVEGWPJVS,439,C68GI5
1674,43189,0.5131944444,402,TOPNPNPJ6PH7,103,7TDXY6
1675,43189,0.6333333333,849,V3G12UFT5YPY,103,7TDXY6
1676,43189,0.7770833333,1183,TDPAK48VSJPP,103,7TDXY6
1677,41861,0.3256944444,496,TOE3PMTEZ4KC,477,8U6KVN
1678,41861,0.4590277778,243,VR0N1SNZW8VX,477,8U6KVN
1679,41861,0.7159722222,478,TDS528LGCXPJ,477,8U6KVN
1680,42044,0.04930555556,378,TOR6F7PPYEKW,14,Z45K3O
1681,42044,0.2548611111,1027,VFPPPMFPTNPY,14,Z45K3O
1682,42044,0.4604166667,903,TDSZC9PVWX6T,14,Z45K3O
1683,43212,0.6027777778,531,TOZU5M3AM0PN,74,1RCR1I
1684,43212,0.7416666667,729,VPPLRLPP6PKE,74,1RCR1I
1685,43212,0.8375,590,TDST1SLRLZPD,74,1RCR1I
1686,42223,0.2861111111,799,TOPD19B0Z9SS,99,0FSBOD
1687,42223,0.3902777778,427,VKX2KDBL6BGE,99,0FSBOD
1688,42223,0.5284722222,479,TDPAK48VSJPP,99,0FSBOD
1689,42746,0.3527777778,999,TOSMMB9PPLEN,39,0YANM8
1690,42746,0.4743055556,280,H4P4B5CPTK2P,39,0YANM8
1691,42746,0.6652777778,396,VEJB1NTPE1VB,39,0YANM8
1692,42746,0.9027777778,498,TDKZCB0HJSE1,39,0YANM8
1693,42584,0.1777777778,1008,TO8NM6XPPPZZ,116,E3XWXT
1694,42584,0.3236111111,586,VJKNTG2HFK5P,116,E3XWXT
1695,42584,0.5597222222,585,HUPVFZANP8DJ,116,E3XWXT
1696,42584,0.8097222222,1067,VZUDHE8P8363,116,E3XWXT
1697,42585,0.04305555556,538,TDJP41YLVW6P,116,E3XWXT
1698,43239,0.91875,816,TOPE12KY91N7,181,2XU7ZZ
1699,43240,0.08888888889,954,VENKEPPZPLHM,181,2XU7ZZ
1700,43240,0.3590277778,594,HMS3RNJAPPP9,181,2XU7ZZ
1701,43240,0.5645833333,248,VP26NJ8FPGT2,181,2XU7ZZ
1702,43240,0.7638888889,246,TDTM0PXTDKU7,181,2XU7ZZ
1703,41439,0.11875,343,TOPCZWMZPEP2,322,RA13YG
1704,41439,0.3020833333,474,V6VTPZ314GMD,322,RA13YG
1705,41439,0.4618055556,323,TDPAMEN03JKK,322,RA13YG
1706,43442,0.1576388889,852,TO3JGSP3NPUP,189,JW9AWW
1707,43442,0.2833333333,550,VCPNMP5PPUPF,189,JW9AWW
1708,43442,0.5118055556,1020,HFPZHP75HL7X,189,JW9AWW
1709,43442,0.7173611111,1079,VMC36AJBPPVH,189,JW9AWW
1710,43442,0.9618055556,680,TDPMJNUPCPPJ,189,JW9AWW
1711,41626,0.6722222222,580,TOPSNH4PMPPP,193,2W06RU
1712,41626,0.9138888889,882,HZKBJDPPYPBF,193,2W06RU
1713,41627,0.02638888889,339,VTWSZZ1CCYYL,193,2W06RU
1714,41627,0.1902777778,879,TDZJJSEPFP9Y,193,2W06RU
1715,42264,0.1305555556,330,TOHY9JKP3XZ1,466,VV3QPL
1716,42264,0.40625,381,VEPZVNYP0PB2,466,VV3QPL
1717,42264,0.5263888889,896,TDLUDLP9VM2L,466,VV3QPL
1718,41511,0.7243055556,994,TOX9K3KFGPY0,496,BKJW7N
1719,41511,0.9777777778,1018,VPJPMPCWPLVD,496,BKJW7N
1720,41512,0.1027777778,939,HJU8PL6FKWBP,496,BKJW7N
1721,41512,0.2972222222,369,V29P5DDN5PYP,496,BKJW7N
1722,41512,0.5381944444,709,TDPVP2BU4PS3,496,BKJW7N
1723,43307,0.06805555556,1069,TOXMSC5LYK4N,16,RBV417
1724,43307,0.2902777778,757,V4PRPDZPMH4V,16,RBV417
1725,43307,0.4680555556,500,TDAMGZTPFU5P,16,RBV417
1726,41278,0.8715277778,891,TO2M0JHAL3H0,599,8TISQW
1727,41279,0.02986111111,827,HN5ZECREXGDU,599,8TISQW
1728,41279,0.2340277778,831,VBTSZ3KRDE7Z,599,8TISQW
1729,41279,0.4173611111,279,TDFM5CFCJPPL,599,8TISQW
1730,42932,0.1805555556,649,TOT0MYPN2PLK,551,0H19XU
1731,42932,0.2958333333,450,HB0J5PPBWGCT,551,0H19XU
1732,42932,0.425,857,VML1PNRS6F1L,551,0H19XU
1733,42932,0.6645833333,1002,TDE8E9PLD1G1,551,0H19XU
1734,42536,0.03125,1059,TOP9HY84NN0A,129,0I16D1
1735,42536,0.2902777778,804,VBGGNPT09JBP,129,0I16D1
1736,42536,0.4097222222,537,TDLPXPZJE3BE,129,0I16D1
1737,42540,0.7868055556,483,TOAWMMJPPMGK,180,Q7MNJN
1738,42541,0.007638888889,327,VGRKJW6PYXJ2,180,Q7MNJN
1739,42541,0.2458333333,833,TDCARPAUZVAE,180,Q7MNJN
1740,42988,0.2659722222,974,TO9VEJMP5PP0,107,FH4DRA
1741,42988,0.4166666667,914,VMPPKNPE28BB,107,FH4DRA
1742,42988,0.70625,629,H6X1MBBPTL7L,107,FH4DRA
1743,42988,0.8847222222,949,VHV4JKWGGP3P,107,FH4DRA
1744,42989,0.1451388889,999,TDJNEPFEPPZ9,107,FH4DRA
1745,43032,0.3284722222,426,TOP0ED3WPP2U,5,C11460
1746,43032,0.4326388889,920,V0TSPKZH46HB,5,C11460
1747,43032,0.6027777778,784,TDK9HL6LPVKU,5,C11460
1748,43042,0.7479166667,612,TOFAKWBPPMPP,168,C0UGNP
1749,43042,0.91875,757,H5XZT9CPGP3D,168,C0UGNP
1750,43043,0.04236111111,1151,V2P1Y0YE9P0H,168,C0UGNP
1751,43043,0.2020833333,804,TDLPPSMJA0JC,168,C0UGNP
1752,41832,0.3131944444,721,TOGBPAPPWJPP,19,Q56VZB
